-0.986463 -1.020558 5.228027
-0.895684 -1.012030 5.197375
-0.783580 -1.002859 5.198746
-0.709572 -1.004587 5.178596
-0.608274 -0.990369 5.163470
-0.462482 -0.987382 5.142828
-0.390826 -0.989690 5.114356
-0.297519 -0.997722 5.102680
-0.211703 -0.984007 5.088351
-0.086487 -1.005174 5.080571
-0.000116 -0.982815 5.066971
0.093762 -0.995355 5.046461
0.205113 -0.988115 5.023003
0.291894 -0.998293 5.013813
0.393792 -1.005204 4.999028
0.519302 -0.997071 4.966004
0.576083 -0.998045 4.969682
0.681547 -0.994282 4.975686
0.790096 -0.988438 4.918059
0.905036 -1.009631 4.928810
0.992059 -1.002734 4.900962
-0.998191 -0.898079 5.236350
-0.892014 -0.885335 5.220896
-0.789355 -0.907377 5.179289
-0.687400 -0.919464 5.163671
-0.582230 -0.897948 5.138220
-0.489928 -0.915891 5.140223
-0.398289 -0.904555 5.130821
-0.304651 -0.912714 5.091644
-0.211454 -0.914264 5.079250
-0.082187 -0.908985 5.073122
0.000688 -0.888931 5.058201
0.095549 -0.906504 5.047759
0.202349 -0.892451 5.046535
0.309870 -0.900112 5.003912
0.396216 -0.902288 4.996013
0.495991 -0.893346 4.990147
0.597620 -0.902267 4.948330
0.683720 -0.900989 4.931744
0.775786 -0.885732 4.936642
0.908288 -0.909980 4.925787
0.971027 -0.910093 4.894501
-0.988527 -0.801837 5.230946
-0.899921 -0.805139 5.209424
-0.784625 -0.795959 5.201400
-0.684879 -0.800816 5.166882
-0.580564 -0.794730 5.159383
-0.488254 -0.801102 5.147579
-0.388681 -0.808672 5.131869
-0.311822 -0.794960 5.119562
-0.195753 -0.783107 5.100953
-0.099183 -0.792728 5.081707
0.001011 -0.788386 5.064237
0.107728 -0.810017 5.060276
0.188530 -0.796648 5.017504
0.278090 -0.783244 5.019492
0.396331 -0.795281 5.008749
0.510169 -0.793518 4.980589
0.583903 -0.797434 4.970207
0.691524 -0.788465 4.953423
0.793385 -0.801791 4.940049
0.873042 -0.816114 4.926029
1.006124 -0.815310 4.881019
-0.999200 -0.701867 5.219110
-0.892223 -0.705058 5.207606
-0.769550 -0.692402 5.192258
-0.701338 -0.711760 5.166175
-0.591954 -0.698470 5.149027
-0.493764 -0.713973 5.139163
-0.393927 -0.697172 5.145398
-0.293326 -0.698456 5.116957
-0.209187 -0.700195 5.090042
-0.086493 -0.713508 5.076091
-0.006054 -0.710052 5.084657
0.073914 -0.707214 5.058183
0.209690 -0.695766 5.018488
0.297979 -0.700285 5.013652
0.398879 -0.684067 5.008877
0.497003 -0.710139 4.971599
0.580016 -0.698521 4.952637
0.690755 -0.695598 4.965190
0.800268 -0.697530 4.961113
0.903869 -0.710804 4.916569
0.978830 -0.695650 4.902375
-1.000304 -0.606641 5.221797
-0.883952 -0.597412 5.207896
-0.792650 -0.592440 5.179193
-0.690758 -0.599477 5.196977
-0.603674 -0.587762 5.144412
-0.470249 -0.592213 5.126336
-0.420888 -0.604596 5.148577
