-1.006707 -1.011709 5.091955
-0.911435 -0.986269 5.073322
-0.787673 -0.980828 5.055252
-0.703656 -1.014400 5.056789
-0.609265 -0.998354 5.053234
-0.510315 -0.992619 5.049766
-0.388390 -0.997689 5.028180
-0.315496 -1.010677 5.030226
-0.211376 -0.986284 5.030821
-0.107463 -1.009623 5.020149
-0.011388 -1.010344 5.012257
0.095610 -0.995348 4.991991
0.193682 -0.999156 5.009214
0.316141 -0.984154 4.991972
0.396685 -0.988120 4.977155
0.513003 -1.010293 4.994415
0.588179 -1.015262 4.961238
0.700031 -1.015518 4.968041
0.797793 -1.004509 4.932105
0.887867 -1.000726 4.936877
0.990540 -1.015577 4.918270
-0.992603 -0.879232 5.090403
-0.896781 -0.896402 5.078263
-0.789808 -0.883594 5.094988
-0.701318 -0.899100 5.086141
-0.609266 -0.912722 5.049024
-0.494023 -0.897987 5.057717
-0.401256 -0.902293 5.057841
-0.313638 -0.891488 5.044545
-0.202530 -0.913201 5.036606
-0.082781 -0.898244 5.018564
0.015959 -0.906995 4.995783
0.107754 -0.894671 5.009697
0.182427 -0.897843 4.976201
0.303500 -0.907219 4.994487
0.392129 -0.894305 4.982069
0.520315 -0.881407 4.969720
0.597384 -0.880609 4.970353
0.707102 -0.900818 4.985816
0.807250 -0.888981 4.928432
0.895350 -0.899522 4.945580
1.025657 -0.894718 4.932975
-1.003541 -0.797501 5.087352
-0.909924 -0.811305 5.085287
-0.808132 -0.791873 5.085304
-0.695770 -0.795772 5.074050
-0.601717 -0.789432 5.073731
-0.492328 -0.800905 5.077074
-0.388465 -0.811718 5.028863
-0.284795 -0.815971 5.041661
-0.193164 -0.785675 5.035014
-0.079381 -0.811858 5.024953
-0.010341 -0.826159 5.015612
0.096040 -0.814172 5.013789
0.206947 -0.795185 4.999717
0.278479 -0.811386 4.999917
0.389056 -0.798342 4.984228
0.501409 -0.823115 4.966602
0.601822 -0.828062 4.967946
0.715903 -0.798173 4.948554
0.785528 -0.798239 4.942633
0.891195 -0.815738 4.941781
0.998126 -0.789820 4.926929
-0.994562 -0.714296 5.095082
-0.913821 -0.683102 5.072196
-0.784763 -0.690441 5.075507
-0.712952 -0.692021 5.066038
-0.589628 -0.715057 5.068926
-0.496089 -0.694154 5.050231
-0.396944 -0.698624 5.051887
-0.295726 -0.718579 5.035771
-0.198951 -0.709044 5.030649
-0.103413 -0.683417 5.019320
0.005702 -0.704011 4.999926
0.095152 -0.703562 4.993168
0.193383 -0.698351 4.995028
0.298490 -0.703516 4.977837
0.393266 -0.697745 4.991724
0.515366 -0.698863 4.974836
0.604301 -0.704014 4.965432
0.702282 -0.704451 4.953326
0.798574 -0.707640 4.946262
0.889911 -0.693617 4.923269
0.982223 -0.699641 4.936850
-1.011514 -0.607554 5.099071
-0.913898 -0.600022 5.090397
-0.785535 -0.592571 5.061034
-0.704007 -0.594693 5.080366
-0.601680 -0.617054 5.043010
-0.488029 -0.597707 5.049519
-0.408200 -0.593418 5.039746
-0.306469 -0.605036 5.048339
-0.209922 -0.607163 5.018875
-0.098122 -0.607814 4.997906
-0.003930 -0.594806 5.020085
0.094096 -0.605168 4.995051
0.207552 -0.610750 4.991830
0.302832 -0.604305 4.992169
0.376862 -0.598789 4.981019
0.487768 -0.608826 4.969882
0.586580 -0.589615 4.989815
0.696213 -0.576085 4.944815
0.798095 -0.587344 4.953573
0.895581 -0.575889 4.947592
1.003282 -0.599754 4.952789
-0.994307 -0.492978 5.095218
-0.882677 -0.511467 5.105567
-0.805512 -0.513054 5.088036
-0.700075 -0.492756 5.070222
-0.604384 -0.492518 5.073931
-0.484683 -0.523707 5.053263
-0.389842 -0.516785 5.066772
-0.309122 -0.491990 5.029916
-0.197998 -0.509638 5.032630
-0.092133 -0.492378 5.038436
0.005855 -0.501765 5.011434
0.102258 -0.498220 5.014834
0.191265 -0.493666 5.023876
0.313013 -0.498732 4.989834
0.401473 -0.495089 4.980103
0.498937 -0.498849 4.985039
0.585604 -0.502993 4.968566
0.691293 -0.498183 4.970881
0.785827 -0.500316 4.948430
0.901369 -0.490161 4.954795
0.972505 -0.507996 4.931702
-0.997629 -0.394271 5.101956
-0.899709 -0.388458 5.085520
-0.813515 -0.406322 5.072146
-0.706831 -0.401664 5.060968
-0.580425 -0.398877 5.073878
-0.491562 -0.399344 5.048956
-0.420146 -0.402773 5.052910
-0.295864 -0.403785 5.054276
-0.194641 -0.395860 5.027870
-0.093156 -0.389324 5.025360
-0.013348 -0.394517 5.022142
0.103751 -0.390621 5.003810
0.196655 -0.399984 5.021995
0.301656 -0.394538 4.995229
0.408762 -0.391565 5.004391
0.491718 -0.406053 4.986008
0.608982 -0.391011 4.964612
0.690940 -0.390981 4.960137
0.798795 -0.409725 4.965845
0.909392 -0.395611 4.943795
0.982986 -0.407448 4.924819
-1.013539 -0.295145 5.091322
-0.889718 -0.288471 5.086429
-0.798993 -0.297552 5.064828
-0.723347 -0.309639 5.085051
-0.610521 -0.309264 5.063901
-0.500790 -0.300174 5.060703
-0.409598 -0.291963 5.035718
-0.296087 -0.305579 5.029139
-0.205187 -0.307057 5.021892
-0.095230 -0.309603 5.025586
0.013576 -0.327633 5.032526
0.101273 -0.308507 4.993217
0.220248 -0.310017 5.001354
0.301221 -0.295619 4.985024
0.385430 -0.284595 4.989509
0.483152 -0.279967 4.956707
0.616737 -0.296980 4.988226
0.680558 -0.310486 4.964070
0.801143 -0.292362 4.960999
0.906028 -0.297754 4.953713
1.020823 -0.316398 4.919529
-0.981932 -0.194716 5.091379
