-1.005234 -0.986727 5.034247
-0.900724 -0.994716 5.034236
-0.791969 -0.995907 5.020476
-0.692630 -1.006980 5.031213
-0.606127 -0.999537 5.027698
-0.495325 -1.003260 5.020326
-0.392298 -0.996306 5.031886
-0.294219 -1.002469 5.012525
-0.188279 -0.997529 5.015842
-0.098221 -0.975548 4.984331
0.017824 -1.004328 5.016114
0.088694 -0.999372 4.993980
0.202455 -0.994805 4.997773
0.289931 -0.989780 5.008418
0.389985 -0.979928 4.988746
0.486964 -1.000656 4.987356
0.598779 -1.003419 4.981809
0.704688 -1.000548 5.001365
0.793012 -0.992557 4.975625
0.924230 -1.010061 4.976518
1.000832 -1.009865 4.961556
-1.011310 -0.877181 5.029329
-0.897183 -0.892658 5.033242
-0.801304 -0.888892 5.038489
-0.717404 -0.882253 5.023594
-0.607466 -0.895195 5.025111
-0.512255 -0.898423 5.034435
-0.425729 -0.895786 5.015034
-0.290798 -0.880185 5.033335
-0.208835 -0.870149 5.007328
-0.103857 -0.905105 5.008467
-0.006730 -0.884637 5.020896
0.100432 -0.896744 4.993433
0.203955 -0.908796 5.000232
0.313697 -0.888474 4.995036
0.405298 -0.906888 4.994427
0.496549 -0.894449 4.968801
0.587948 -0.914423 4.971516
0.688445 -0.900602 4.990079
0.825070 -0.896894 4.978229
0.903676 -0.891921 4.951319
1.002347 -0.902073 4.978902
-1.003631 -0.792967 5.037141
-0.888987 -0.807471 5.041325
-0.798502 -0.778318 5.021694
-0.711367 -0.789288 5.045192
-0.595205 -0.796768 5.035398
-0.484971 -0.803596 5.017940
-0.389185 -0.805275 5.019652
-0.306921 -0.796795 5.020278
-0.184558 -0.799372 5.001730
-0.108829 -0.808403 5.007888
0.003238 -0.817167 4.993603
0.082851 -0.821383 4.988873
0.200860 -0.796440 5.005188
0.289519 -0.789721 4.995076
0.404622 -0.800657 5.000962
0.487560 -0.797440 4.983752
0.601761 -0.811110 4.974431
0.703307 -0.798757 4.976562
0.800619 -0.781442 4.988214
0.897054 -0.812153 4.958844
1.001261 -0.795982 4.969195
-0.999610 -0.680492 5.049780
-0.890747 -0.699332 5.031957
-0.802438 -0.682548 5.013297
-0.698899 -0.694376 5.027490
-0.606629 -0.708895 5.026653
-0.506340 -0.701806 5.014858
-0.395707 -0.712993 5.012989
-0.309470 -0.717212 5.016367
-0.191610 -0.695047 5.003038
-0.104718 -0.696205 5.027100
0.010902 -0.715500 5.009668
0.095776 -0.707169 5.003739
0.192201 -0.684651 5.004948
0.313980 -0.676414 5.002904
0.399644 -0.695871 4.988662
0.494654 -0.716461 4.979599
0.601157 -0.693403 4.975070
0.696275 -0.681321 4.990813
0.814549 -0.699487 4.962099
0.909471 -0.689527 4.974080
1.000041 -0.698815 4.960838
-0.987261 -0.608465 5.052228
-0.914670 -0.613590 5.043405
-0.793749 -0.600620 5.037635
-0.692864 -0.622016 5.043924
-0.594111 -0.612109 5.017261
-0.492276 -0.581279 5.019428
-0.401184 -0.603056 5.010861
-0.306680 -0.606251 5.020423
-0.199642 -0.593252 5.019243
-0.097094 -0.596362 5.016083
-0.003197 -0.596435 5.005437
0.093521 -0.597637 5.006955
0.202203 -0.603221 4.988799
0.306300 -0.610371 4.986571
0.422220 -0.603920 4.995347
0.497518 -0.600755 4.975077
0.594731 -0.611903 4.984017
0.704504 -0.599302 4.977557
0.792926 -0.612381 4.975776
0.892930 -0.596630 4.970021
0.995435 -0.607915 4.950505
-1.007800 -0.493456 5.045564
-0.917241 -0.498977 5.044329
-0.801508 -0.505826 5.025015
-0.702131 -0.496598 5.033303
-0.594011 -0.489095 5.023493
-0.495187 -0.501649 5.035227
-0.426228 -0.503645 5.018632
-0.300987 -0.506867 5.008705
-0.179805 -0.506343 5.015338
-0.084097 -0.503212 5.012296
0.005564 -0.512342 5.010803
0.118646 -0.486402 4.991221
0.197561 -0.522210 4.985002
0.306756 -0.496085 4.985754
0.390054 -0.502023 4.995028
0.495095 -0.502390 5.003109
0.589185 -0.500013 4.974975
0.717079 -0.503111 4.966858
0.791016 -0.503443 4.972378
0.895549 -0.508209 4.974866
1.010638 -0.492127 4.958984
-0.979431 -0.382961 5.044853
-0.905417 -0.392022 5.022889
-0.787683 -0.412651 5.039854
-0.693999 -0.409383 5.053588
-0.594366 -0.391081 5.027087
-0.496944 -0.404566 5.034711
-0.386637 -0.396297 5.030519
-0.304650 -0.405425 4.998759
-0.188834 -0.396486 5.003876
-0.103403 -0.419315 4.996135
-0.007789 -0.415453 5.017803
0.117295 -0.394729 4.993681
0.200477 -0.390265 5.014621
0.310272 -0.414544 4.989101
0.422135 -0.394910 4.974349
0.503963 -0.399667 4.996611
0.605690 -0.400942 4.972034
0.691913 -0.403175 4.984921
0.796401 -0.407529 4.977336
0.897264 -0.404112 4.977147
0.992673 -0.432031 4.957630
-0.995398 -0.310124 5.052830
-0.881654 -0.309089 5.034434
-0.791457 -0.289963 5.043955
-0.697674 -0.315135 5.026620
-0.586698 -0.301432 5.029119
-0.516155 -0.307821 5.029958
-0.423157 -0.294957 5.011217
-0.310184 -0.303239 5.022178
-0.194343 -0.288829 5.009053
-0.101657 -0.315820 5.005802
0.000394 -0.307264 4.995059
0.082917 -0.299053 4.999457
0.206882 -0.308618 4.989702
0.296495 -0.292545 4.981469
0.399531 -0.305040 4.977929
0.491155 -0.296326 4.989392
0.583033 -0.315786 4.988671
0.723673 -0.314540 4.969135
0.798133 -0.300951 4.974805
0.883553 -0.303519 4.969778
1.001419 -0.298701 4.961805
-0.985899 -0.219059 5.043833
-0.911473 -0.195872 5.029601
-0.791997 -0.182079 5.020429
-0.713428 -0.203196 5.019475
-0.604566 -0.208188 5.017257
-0.499977 -0.197476 5.031333
-0.401013 -0.214887 5.027614
-0.318815 -0.188502 5.018531
-0.214250 -0.207964 5.000509
-0.100049 -0.207605 5.025595
-0.000574 -0.199848 5.007482
0.102864 -0.185726 4.997270
0.197763 -0.195687 5.021388
0.292823 -0.209174 4.992127
0.370993 -0.214120 5.002182
0.510590 -0.203757 4.975777
0.610243 -0.184121 4.988125
0.689511 -0.177580 4.983100
0.806846 -0.182457 4.971587
0.893422 -0.209216 4.967856
0.977543 -0.208356 4.960348
-0.990775 -0.101416 5.060528
-0.874970 -0.094874 5.034756
-0.797674 -0.078098 5.028079
-0.704239 -0.111560 5.028099
-0.595370 -0.080987 5.027107
-0.495172 -0.094162 5.000991
-0.387948 -0.102395 5.016145
-0.309319 -0.108964 5.010657
-0.215049 -0.106747 5.030778
-0.092628 -0.103104 5.020599
0.001710 -0.099816 5.019308
0.093692 -0.066879 5.011028
0.196905 -0.098014 4.994671
0.312956 -0.113834 4.983088
0.387447 -0.091504 4.989959
0.484287 -0.102968 4.990480
0.612342 -0.086594 4.994803
0.709024 -0.093144 4.976797
0.794746 -0.101665 4.985313
0.895174 -0.102069 4.967779
0.999566 -0.100342 4.959481
-0.998428 0.001134 5.032218
-0.890973 0.002783 5.055939
-0.799214 0.005495 5.037190
-0.703539 -0.012866 5.035644
-0.592015 -0.012458 5.039725
-0.508900 -0.011037 5.038275
-0.392223 -0.003160 5.031175
-0.312916 0.005809 5.013193
-0.213795 0.000920 5.005630
-0.090856 0.007926 5.005893
-0.005800 0.019386 4.999777
0.100749 0.010420 4.999141
0.196751 0.010016 5.005570
0.306856 0.014351 5.001759
0.408135 0.009495 5.001406
0.513586 0.003856 4.983274
0.594703 -0.019922 4.980627
0.711328 -0.021967 4.974872
0.792368 -0.002437 4.968083
0.907642 -0.023788 4.963178
1.008593 -0.007539 4.961167
-1.010281 0.104977 5.042952
-0.895736 0.116699 5.037250
-0.792322 0.093426 5.037134
-0.689248 0.100601 5.033324
-0.581088 0.101143 5.023214
-0.496744 0.108835 5.022349
-0.404335 0.103290 5.001889
-0.277109 0.092575 5.029035
-0.190263 0.090715 5.017879
-0.100776 0.108246 5.010135
0.015355 0.095255 5.002368
0.091918 0.115586 5.003211
0.202184 0.111351 5.013729
0.305563 0.095129 4.985700
0.397838 0.101018 4.997931
0.484350 0.102624 4.976604
0.585144 0.073367 4.987135
0.698153 0.118390 4.969468
0.783622 0.119394 4.972526
0.893631 0.087918 4.979288
0.993619 0.098139 4.969603
-0.998596 0.192211 5.040197
-0.902099 0.190659 5.044409
-0.783529 0.202510 5.036952
-0.698350 0.190866 5.021830
-0.598824 0.206873 5.036714
-0.496316 0.206996 5.040013
-0.396626 0.189088 5.017635
-0.292110 0.203396 5.009235
-0.202448 0.187478 4.999210
-0.100462 0.209589 4.997383
-0.004034 0.190549 5.001079
0.090266 0.186624 4.996375
0.183157 0.208644 5.003812
0.307909 0.199551 5.001056
0.388847 0.203380 5.002736
0.512557 0.171938 4.990672
0.610845 0.203593 4.985440
0.678964 0.189507 4.966090
0.792196 0.188239 4.989312
0.893829 0.189078 4.978450
1.000042 0.203414 4.969870
-0.987147 0.299630 5.028926
-0.900892 0.294164 5.033370
-0.805676 0.298744 5.032867
-0.701325 0.303960 5.034322
-0.603526 0.298008 5.029910
-0.495785 0.320888 5.029261
-0.377907 0.309872 5.019268
-0.310245 0.303436 5.009717
-0.197035 0.287979 5.020041
-0.098357 0.300184 5.008550
0.012982 0.288879 4.985849
0.103721 0.295760 4.994860
0.202648 0.306042 4.980865
0.305986 0.300202 4.996424
0.384324 0.298783 4.983949
0.486503 0.319490 4.974658
0.599131 0.294852 4.974985
0.687868 0.305030 4.966022
0.787581 0.303908 4.947731
0.879780 0.299812 4.967233
0.976425 0.295581 4.961893
-1.001794 0.397481 5.026098
-0.906479 0.405546 5.040918
-0.791392 0.401399 5.048124
-0.690929 0.400638 5.038405
-0.593485 0.416790 5.014338
-0.498486 0.403439 5.029694
-0.407226 0.406385 5.009364
-0.297923 0.391969 5.012200
-0.201209 0.403176 5.019969
-0.107341 0.389286 5.019952
-0.011672 0.399965 4.993504
0.102035 0.406114 5.004426
0.201730 0.402361 4.990937
0.297466 0.390097 4.976420
0.387799 0.404977 4.968795
0.491348 0.394848 4.969419
0.597934 0.383955 4.962241
0.699019 0.410074 4.974274
0.780128 0.386622 4.953016
0.884342 0.392971 4.960630
0.981021 0.398622 4.979946
-0.984578 0.494780 5.065318
-0.906009 0.505875 5.029929
-0.796014 0.503805 5.048785
-0.691168 0.496418 5.035196
-0.601768 0.505381 5.023451
-0.496227 0.502986 5.016939
-0.389259 0.498856 5.008423
-0.322794 0.517000 4.609743
-0.224331 0.488137 4.596031
-0.109715 0.485968 4.602736
-0.003166 0.486850 4.600128
0.088678 0.499048 4.594634
0.187112 0.489854 4.589096
0.282655 0.505975 4.591486
0.389373 0.510579 4.986348
0.501097 0.502856 4.985566
0.581052 0.508699 4.967386
0.702496 0.490792 4.985270
0.805444 0.488443 4.977344
0.893453 0.502790 4.972187
1.016100 0.490345 4.979645
-0.994915 0.586616 5.039449
-0.892748 0.595409 5.058866
-0.804191 0.592641 5.036467
-0.702976 0.602817 5.031969
-0.590633 0.593969 5.023389
-0.513323 0.595680 5.025658
-0.398258 0.597641 5.029378
-0.301442 0.607020 4.623729
-0.217084 0.607669 4.613549
-0.118930 0.585323 4.606215
-0.011129 0.597770 4.624888
0.076106 0.602277 4.580331
0.179619 0.602396 4.610215
0.278662 0.587460 4.592877
0.392934 0.596988 4.992194
0.486452 0.601551 4.988858
0.594885 0.614769 4.981192
0.697904 0.602538 4.985917
0.801945 0.610895 4.981801
0.899002 0.613421 4.971298
0.986287 0.601742 4.971604
-0.995886 0.709624 5.026700
-0.891185 0.692867 5.055828
-0.810692 0.708212 5.046959
-0.704091 0.713291 5.024667
-0.604051 0.692770 5.012896
-0.492630 0.695312 5.039097
-0.402375 0.693117 5.020487
-0.315185 0.673652 4.608725
-0.210300 0.707534 4.625514
-0.107911 0.697439 4.601845
0.007965 0.697302 4.600696
0.079573 0.700732 4.611515
0.182349 0.698719 4.599855
0.297986 0.705792 4.611759
0.404962 0.703971 4.992439
0.491744 0.701567 4.973459
0.607132 0.719812 4.991082
0.708711 0.714417 4.960192
0.800041 0.683728 4.981862
0.908633 0.689059 4.970310
0.995051 0.703253 4.979513
-1.011535 0.785768 5.038578
-0.881998 0.805776 5.022231
-0.791299 0.797628 5.047883
-0.705829 0.794112 5.051554
-0.605125 0.810874 5.046248
-0.500386 0.791600 5.028957
-0.396014 0.795202 5.013787
-0.325490 0.809274 4.617106
-0.240901 0.800816 4.622173
-0.116255 0.792161 4.603230
-0.017060 0.810097 4.614583
0.091661 0.803663 4.575120
0.193856 0.784370 4.601730
0.300994 0.821292 4.586177
0.401114 0.791402 4.986372
0.484084 0.785649 4.958585
0.607908 0.797450 4.964702
0.720460 0.810006 4.979126
0.804724 0.779282 4.968806
0.905786 0.791982 4.956575
0.979016 0.794496 4.968350
-0.996616 0.877879 5.042121
-0.898730 0.890631 5.048138
-0.789359 0.898951 5.038018
-0.682880 0.905358 5.043122
-0.602299 0.913196 5.031982
-0.509731 0.903042 5.023102
-0.391849 0.895259 4.996622
-0.327004 0.882294 4.631969
-0.199949 0.895484 4.607659
-0.116013 0.885981 4.618178
-0.003543 0.893234 4.607213
0.076875 0.908069 4.610032
0.181780 0.912395 4.612014
0.286134 0.909730 4.584411
0.395951 0.904515 4.994681
0.503172 0.921429 4.985301
0.600945 0.904226 4.973526
0.685664 0.899569 4.970540
0.805092 0.891520 4.980905
0.886436 0.907675 4.956945
0.986610 0.898948 4.959720
-1.017362 1.003785 5.049554
-0.901231 0.991005 5.049868
-0.806127 1.005010 5.054186
-0.700956 1.001524 5.032719
-0.612147 1.003199 5.035427
-0.488495 1.014458 5.038080
-0.396943 1.001029 5.022568
-0.330120 0.993762 4.625071
-0.215110 1.018184 4.598938
-0.119350 0.983557 4.620149
-0.017992 1.010952 4.606171
0.077368 0.995012 4.612000
0.178120 0.989729 4.598293
0.285883 0.996103 4.601956
0.383809 0.994854 5.010698
0.498449 1.005911 4.992139
0.575914 1.001655 4.986448
0.700439 0.989591 4.966550
0.801981 1.014148 4.973207
0.897313 0.988126 4.972737
1.002732 1.005067 4.972201
-0.310131 0.489564 4.737431
-0.235099 0.497788 4.707942
-0.126059 0.492446 4.710244
-0.015145 0.493237 4.714804
